"iso3c","organism","pressure","pressure_value","tonnes","pressure_per_tonne"
"AFG","whea","ghg",1561476.89419632,4118195.4967039,0.379165315353798
"AFG","whea","nutrient",30833.7658451523,4118195.4967039,0.00748720304070822
"AFG","whea","water",2101953637.14581,4118195.4967039,510.406472647585
"AFG","xfru","disturbance",1653.77499370289,2563057.42105822,0.000645235249165852
"AFG","xfru","ghg",33784.6124591231,2563057.42105822,0.0131813716624321
"AFG","xfru","nutrient",1117.34552745335,2563057.42105822,0.000435942448371689
"AFG","xfru","water",2326686856.99417,2563057.42105822,907.777889749166
"AFG","xmil","disturbance",26.4498297674581,19095.8438568817,0.00138510923977451
"AFG","xmil","ghg",641.654137064237,19095.8438568817,0.0336017691531867
"AFG","xmil","nutrient",0.037154306541197,19095.8438568817,1.94567502853808e-06
"AFG","xmil","water",297217.005520582,19095.8438568817,15.5644865839994
"AFG","xoil","disturbance",341.402419495571,142476.729697288,0.00239619775257986
"AFG","xoil","ghg",36511.1500542797,142476.729697288,0.256260444297484
"AFG","xoil","nutrient",586.328695398755,142476.729697288,0.00411525935950728
"AFG","xoil","water",139872053.458337,142476.729697288,981.718584891125
"AFG","xpul","disturbance",665.900669742201,41159.4655179877,0.016178554832088
"AFG","xpul","ghg",17926.5592121128,41159.4655179877,0.435539164236194
"AFG","xpul","nutrient",252.015734725166,41159.4655179877,0.00612291077042847
"AFG","xpul","water",128385128.339132,41159.4655179877,3119.2127187129
"AGO","bana","disturbance",870.061738617602,4441121.69817993,0.000195910357280723
"AGO","bana","ghg",127294.877586171,4441121.69817993,0.0286627762617582
"AGO","bana","nutrient",974.457828542334,4441121.69817993,0.000219417051539409
"AGO","bana","water",823073631.012085,4441121.69817993,185.330123096919
"AGO","benthic","disturbance",387.962451006963,10308.9995460452,0.0376333755059478
"AGO","benthic","ghg",81644.6861821218,10308.9995460452,7.91974874161703
"AGO","cass","disturbance",5237.63287668116,8980325.23667659,0.000583234207964999
"AGO","cass","ghg",168915.108969292,8980325.23667659,0.0188094645257863
"AGO","cass","nutrient",1.29979713351349,8980325.23667659,1.44738313953818e-07
"AGO","chickens","disturbance",3438.91374211296,32121,0.107061229168238
"AGO","chickens","ghg",199087.221388104,32121,6.19803933215354
"AGO","chickens","nutrient",1988.6881195713,32121,0.0619123974836183
"AGO","chickens","water",49651281.0919474,32121,1545.75763805446
"AGO","coco","disturbance",26.1539999495726,484.933343157172,0.0539331854957555
"AGO","coco","ghg",2.272859364748,484.933343157172,0.00468695212820485
"AGO","coco","nutrient",0.0201103920117021,484.933343157172,4.14704253594376e-05
"AGO","coco","water",1939.73337262869,484.933343157172,4
"AGO","cows","disturbance",714.724510842447,337218.32,0.00211947118069519
"AGO","cows","ghg",5889046.63823346,337218.32,17.4636023281103
"AGO","cows","nutrient",103901.161590987,337218.32,0.308112446533117
"AGO","cows","water",77428852.5178971,337218.32,229.610456863367
"AGO","demersal","disturbance",20310.7139139588,379110.686895931,0.0535746277169292
"AGO","demersal","ghg",1567940.37339583,379110.686895931,4.13583796920566
"AGO","freshwater-fish","disturbance",872.652065948081,12923.1022516129,0.0675265156119281
"AGO","freshwater-fish","ghg",1341.20154369812,12923.1022516129,0.103783249376575
"AGO","forage-fish","disturbance",13013.5420017668,456909.624727859,0.028481654352363
"AGO","forage-fish","ghg",576466.799817431,456909.624727859,1.26166482082924
"AGO","goats","disturbance",12.4651576741503,22639.74,0.000550587492354168
"AGO","goats","ghg",683639.952178781,22639.74,30.1964577410686
"AGO","goats","nutrient",31052.9571670487,22639.74,1.37161279975162
"AGO","goats","water",6459204.50253093,22639.74,285.303828689328
"AGO","large-pelagic","disturbance",2677.51962168701,84117.2783779027,0.0318307923570478
"AGO","large-pelagic","ghg",355408.299600959,84117.2783779027,4.22515215012381
"AGO","maiz","disturbance",9603.84232971876,3288699.56193605,0.00292025530117595
"AGO","maiz","ghg",193784.855225459,3288699.56193605,0.0589244628692619
"AGO","maiz","nutrient",98.0841502967523,3288699.56193605,2.98246004080137e-05
"AGO","maiz","water",167142847.126099,3288699.56193605,50.8233859549341
"AGO","medium-pelagic","disturbance",404.039104335516,8717.42903708672,0.0463484248184418
"AGO","medium-pelagic","ghg",43190.2221314664,8717.42903708672,4.95446787667803
"AGO","orts","disturbance",0.861000010743737,501.999987602234,0.00171513950599131
"AGO","orts","ghg",24.9679670333862,501.999987602234,0.049736987350625
"AGO","orts","water",2804.63331604004,501.999987602234,5.58691909423377
"AGO","pigs","disturbance",6336.44240925845,101674.94,0.0623205915760408
"AGO","pigs","ghg",525002.565204425,101674.94,5.16353946414352
"AGO","pigs","nutrient",192918.290496925,101674.94,1.89740255068678
"AGO","pigs","water",65624666.2302855,101674.94,645.43599662105
"AGO","plnt","disturbance",0.341000005602837,54.5,0.0062568808367493
"AGO","plnt","water",1471.5,54.5,27
"AGO","pota","disturbance",981.37400113442,802756.124434114,0.00122250577885808
"AGO","pota","ghg",42523.0630344571,802756.124434114,0.0529713343070822
"AGO","pota","nutrient",22.9032809425989,802756.124434114,2.85308081065643e-05
"AGO","pota","water",26482929.7908058,802756.124434114,32.9900065346426
"AGO","reef","disturbance",608.091205812059,15348.8332370857,0.0396180736619638
"AGO","reef","ghg",79069.2994771115,15348.8332370857,5.15148599608634
"AGO","rice","disturbance",202.049794030027,66104.9983816634,0.00305649798012963
"AGO","rice","ghg",354351.683177352,66104.9983816634,5.36043706001578
"AGO","rice","nutrient",0.00124873942695558,66104.9983816634,1.88902421530346e-08
"AGO","rice","water",21979269.3476028,66104.9983816634,332.490278884865
"AGO","sheep","disturbance",3.09251559945922,4853.36,0.000637190647192713
"AGO","sheep","ghg",177635.716846157,4853.36,36.6005647316822
"AGO","sheep","nutrient",6313.17974686883,4853.36,1.300785383089
"AGO","sheep","water",3065953.04732561,4853.36,631.717623940036
"AGO","small-pelagic","disturbance",0.602117246715352,14.5154830166412,0.0414810341498837
"AGO","small-pelagic","ghg",92.5434614121914,14.5154830166412,6.37549996139261
"AGO","sorg","disturbance",556.855237501673,90215.4250631191,0.00617250583380913
"AGO","sorg","ghg",4207.71370514575,90215.4250631191,0.0466407346881293
"AGO","sorg","nutrient",10.5007818444028,90215.4250631191,0.000116396745202452
"AGO","sorg","water",2662688.01432228,90215.4250631191,29.5147754661615
"AGO","sugc","disturbance",129.949152876623,567045.827080011,0.000229168696198318
"AGO","sugc","ghg",71074.7690417767,567045.827080011,0.125342195723006
"AGO","sugc","nutrient",425.260681428481,567045.827080011,0.000749958224043991
"AGO","sugc","water",32307479.1116791,567045.827080011,56.9750760322947
"AGO","swpo","disturbance",1276.91300200147,1319752.43290174,0.000967539797743674
"AGO","swpo","ghg",108541.630531307,1319752.43290174,0.082243932896306
"AGO","swpo","nutrient",3.60021319537191,1319752.43290174,2.72794586743524e-06
"AGO","swpo","water",101627725.220189,1319752.43290174,77.0051433030817
"AGO","tnut","disturbance",26.8110002027824,2343.99315943569,0.0114381733986106
"AGO","tnut","ghg",5483.29715172947,2343.99315943569,2.33929742058187
"AGO","tnut","nutrient",46.4238352222601,2343.99315943569,0.0198054482520062
"AGO","tnut","water",5164819.8469696,2343.99315943569,2203.42786674899
"AGO","vege","disturbance",1205.36700180185,813913.196296975,0.00148095276902482
"AGO","vege","ghg",115426.923496847,813913.196296975,0.141817240489527
"AGO","vege","nutrient",935.884232666693,813913.196296975,0.00114985754859934
"AGO","vege","water",194337653.855387,813913.196296975,238.769508517071
"AGO","whea","disturbance",26.6116022639908,3653.98287112071,0.00728290284946758
"AGO","whea","ghg",736.58029564051,3653.98287112071,0.201582854003525
"AGO","whea","nutrient",4.4351303363801,3653.98287112071,0.00121377972826123
"AGO","whea","water",689270.127792358,3653.98287112071,188.635292529697
"AGO","xfru","disturbance",467.798001418822,942841.862735212,0.00049615743626585
"AGO","xfru","ghg",47819.5530313104,942841.862735212,0.0507185297146061
"AGO","xfru","nutrient",392.905290776689,942841.862735212,0.000416724486158113
"AGO","xfru","water",253899239.816902,942841.862735212,269.291436721247
"AGO","xmil","disturbance",1123.14112732682,80796.8481104828,0.0139008037267867
"AGO","xmil","ghg",8614.22421046346,80796.8481104828,0.106615844700826
"AGO","xmil","nutrient",21.1759483939968,80796.8481104828,0.000262088792932127
"AGO","xmil","water",2907737.78925705,80796.8481104828,35.9882576765986
"AGO","xoil","disturbance",1414.00850319711,301283.51958281,0.00469328194637098
"AGO","xoil","ghg",10299.5098892711,301283.51958281,0.0341854406889993
"AGO","xoil","nutrient",22.1617558934522,301283.51958281,7.35578100127739e-05
"AGO","xoil","water",21593478.3974438,301283.51958281,71.6716215588043
"AGO","xpul","disturbance",5829.00782120414,329303.146278575,0.017701038957803
"AGO","xpul","ghg",75367.8738548122,329303.146278575,0.228870797945716
"AGO","xpul","nutrient",33.5385655858117,329303.146278575,0.000101847085170087
"AGO","xpul","water",38858315.3732119,329303.146278575,118.001652314429
"AGO","yams","disturbance",0.160000002011657,49.7000002861023,0.00321931591731596
"AGO","yams","ghg",2.84533780813217,49.7000002861023,0.0572502573793308
"AGO","yams","nutrient",0.00333589885849505,49.7000002861023,6.7120700991784e-05
"AIA","benthic","disturbance",10.5207431390882,229.126697463337,0.0459167057159352
"AIA","benthic","ghg",1779.445479393,229.126697463337,7.76620751354276
"AIA","demersal","disturbance",84.8666604510217,1328.71927134089,0.0638710239864119
"AIA","demersal","ghg",9779.7944834549,1328.71927134089,7.36031658033041
"AIA","forage-fish","disturbance",1.13190940010827,25.9994999297564,0.0435358142720584
"AIA","forage-fish","ghg",27.2998370593414,25.9994999297564,1.05001392846394
"AIA","large-pelagic","disturbance",16.6295356101618,406.940497199814,0.0408647842242068
"AIA","large-pelagic","ghg",1174.81037769094,406.940497199814,2.88693405000213
"AIA","medium-pelagic","disturbance",0.0836839403418708,2.07230643432859,0.040382029875318
"AIA","medium-pelagic","ghg",4.95912044376018,2.07230643432859,2.39304398307623
"AIA","reef","disturbance",4.15476140612736,101.957540712654,0.0407499178293904
"AIA","reef","ghg",534.388335227966,101.957540712654,5.24128310169847
"ALA","barl","disturbance",6.61336755380034,2616.49683183022,0.0025275656646503
"ALA","barl","ghg",1138.58120489121,2616.49683183022,0.435154818855553
"ALA","barl","nutrient",18.8708149641752,2616.49683183022,0.00721224453039955
"ALA","barl","water",202920.214111328,2616.49683183022,77.5541600672939
"ALA","benthic","disturbance",0.00341789649531598,0.104815557098241,0.032608675562469
"ALA","benthic","ghg",0.801386404505593,0.104815557098241,7.64568186909958
"ALA","demersal","disturbance",9.73887021839619,229.208383058582,0.0424891537056351
"ALA","demersal","ghg",977.115586280823,229.208383058582,4.26300108766565
"ALA","forage-fish","disturbance",26.1067449450493,969.020295524589,0.0269413809655206
"ALA","forage-fish","ghg",1569.70320987701,969.020295524589,1.6198868249991
"ALA","medium-pelagic","disturbance",0.550162482075393,20.5436861443315,0.0267801249595704
"ALA","medium-pelagic","ghg",33.4976001381874,20.5436861443315,1.63055451211857
"ALA","ocer","disturbance",6.13068057363853,21078.9285814625,0.000290844031751692
"ALA","ocer","ghg",454.056380718947,21078.9285814625,0.0215407713425368
"ALA","ocer","nutrient",1.29871846456081,21078.9285814625,6.16121668395871e-05
"ALA","ocer","water",168269.434677124,21078.9285814625,7.98282673746074
"ALA","pota","disturbance",8.61900001228787,23574.4997068644,0.000365606910834176
"ALA","pota","ghg",4125.3948302567,23574.4997068644,0.174993950308751
"ALA","pota","nutrient",65.4117395966314,23574.4997068644,0.00277468198307448
"ALA","pota","water",777958.48692131,23574.4997068644,32.9999998555552
"ALA","salmon-aquaculture","disturbance",9.00331857707351,229.227611940299,0.0392767629556703
"ALA","salmon-aquaculture","ghg",764.193747997284,229.227611940299,3.33377703291833
"ALA","salmon-aquaculture","nutrient",12.4126756191254,229.227611940299,0.0541500018870248
"ALA","vege","disturbance",0.756999989040196,4307.00009918213,0.000175760383470608
"ALA","vege","ghg",296.540663480759,4307.00009918213,0.0688508606110944
"ALA","vege","nutrient",5.80500905960798,4307.00009918213,0.00134780796980021
"ALA","vege","water",328115.099609375,4307.00009918213,76.1818184475273
"ALA","whea","disturbance",15.1831695064902,5494.00053926983,0.00276359082929907
"ALA","whea","ghg",3118.17793083191,5494.00053926983,0.567560543276962
"ALA","whea","nutrient",61.7534702122212,5494.00053926983,0.0112401645705751
"ALA","whea","water",1865256.8828125,5494.00053926983,339.507954081926
"ALA","xfru","disturbance",3.85900003835559,4312.69993972778,0.000894799103180633
"ALA","xfru","ghg",108.305694043636,4312.69993972778,0.0251131995170693
"ALA","xfru","nutrient",2.68366840109229,4312.69993972778,0.000622271068842709
"ALA","xfru","water",999108.815063477,4312.69993972778,231.666665668036
"ALA","xoil","disturbance",3.05601030401886,411.388268849325,0.00742853050371776
"ALA","xoil","ghg",486.419686079025,411.388268849325,1.18238589408387
"ALA","xoil","nutrient",10.8646785467863,411.388268849325,0.026409791842571
"ALA","xoil","water",46961.4465484619,411.388268849325,114.153587023314
"ALA","xpul","disturbance",0.27468795562163,64.6708367967297,0.00424747798586581
"ALA","xpul","ghg",18.8500641696155,64.6708367967297,0.291477041326435
"ALA","xpul","nutrient",0.154640487337019,64.6708367967297,0.0023911935425094
"ALA","xpul","water",7382.96877861023,64.6708367967297,114.162258357906
"ALB","benthic","disturbance",64.1864900924265,387.707130695951,0.165554061327706
"ALB","benthic","ghg",5869.11921295524,387.707130695951,15.1380223583196
"ALB","buffaloes","disturbance",1.12644072956109,12,0.0938700607967572
"ALB","buffaloes","ghg",3413.43493297199,12,284.452911080999
"ALB","buffaloes","nutrient",36.0073384786152,12,3.0006115398846
"ALB","buffaloes","water",932520.774985989,12,77710.0645821657
"ALB","chickens","disturbance",352.188241412702,64011,0.00550199561657686
"ALB","chickens","ghg",122031.293378834,64011,1.90641129460301
"ALB","chickens","nutrient",2934.05352469576,64011,0.0458367081391598
"ALB","chickens","water",58319529.8268147,64011,911.08606062731
"ALB","cows","disturbance",287.002837125431,1026385.72,0.00027962473710705
"ALB","cows","ghg",1763749.67509299,1026385.72,1.71840823651852
"ALB","cows","nutrient",23602.9657295112,1026385.72,0.0229961945783026
"ALB","cows","water",71836390.5097143,1026385.72,69.9896628625292
"ALB","demersal","disturbance",610.499646790326,4362.00712357032,0.139958424985475
"ALB","demersal","ghg",18913.0214753151,4362.00712357032,4.33585295473674
"ALB","freshwater-fish","disturbance",28.0059666521847,1351.83553379139,0.0207169925276624
"ALB","freshwater-fish","ghg",1771.1718803565,1351.83553379139,1.31019775415211
"ALB","forage-fish","disturbance",116.332203095779,2039.96746840717,0.0570264991463872
"ALB","forage-fish","ghg",2414.17116498947,2039.96746840717,1.18343610982899
"ALB","goats","disturbance",32.9165258696403,99642.42,0.00033034651175313
"ALB","goats","ghg",175517.638317966,99642.42,1.76147506571966
"ALB","goats","nutrient",7743.03331805025,99642.42,0.0777082021698214
"ALB","goats","water",6629672.85076947,99642.42,66.534643084436
"ALB","large-pelagic","disturbance",13.8655956378207,346.438297884558,0.0400232760710568
"ALB","large-pelagic","ghg",1768.94305700064,346.438297884558,5.1060840207398
"ALB","maiz","disturbance",246.308764318703,521271.014533635,0.000472515749871624
"ALB","maiz","ghg",50041.59555161,521271.014533635,0.0959991907403113
"ALB","maiz","nutrient",368.989049918891,521271.014533635,0.000707864123711184
"ALB","maiz","water",98321527.3226013,521271.014533635,188.618827023341
"ALB","marine-fish-general-aquaculture","disturbance",33.3403447761525,7841.26474820144,0.00425190907931017
"ALB","marine-fish-general-aquaculture","ghg",11315.918142129,7841.26474820144,1.44312410121397
"ALB","marine-fish-general-aquaculture","nutrient",729.819765453614,7841.26474820144,0.0930742410681917
"ALB","marine-fish-general-aquaculture","water",887763.697449606,7841.26474820144,113.216901349139
"ALB","medium-pelagic","disturbance",28.2958122901619,287.616004667305,0.0983805206629325
"ALB","medium-pelagic","ghg",1085.8544716388,287.616004667305,3.77536178104847
"ALB","pigs","disturbance",146.607020425017,12331.73,0.0118886012282962
"ALB","pigs","ghg",85161.62159708,12331.73,6.90589411194374
"ALB","pigs","nutrient",30757.3962288782,12331.73,2.49416717920991
"ALB","pigs","water",19781709.7880147,12331.73,1604.13095226823
"ALB","pota","disturbance",92.087000184576,255155.691418722,0.000360905138633404
"ALB","pota","ghg",15755.5879729278,255155.691418722,0.0617489184165295
"ALB","pota","nutrient",21.3051233433653,255155.691418722,8.34985229014649e-05
"ALB","pota","water",16047753.1384003,255155.691418722,62.8939650500103
"ALB","reef","disturbance",54.6712550660595,669.239625341094,0.0816915989369204
"ALB","reef","ghg",4115.72367295623,669.239625341094,6.14985054248476
"ALB","sheep","disturbance",60.9404818568418,108599,0.000561151408915752
"ALB","sheep","ghg",487908.22197065,108599,4.49275059595991
"ALB","sheep","nutrient",13364.9780496741,108599,0.123067229437418
"ALB","sheep","water",14916942.7284093,108599,137.358011845499
"ALB","small-pelagic","disturbance",0.517818283822635,1.06486028077118,0.486278146695101
"ALB","small-pelagic","ghg",6.7900713190902,1.06486028077118,6.37649036376188
"ALB","spis","disturbance",1.57186773327703,359.284927878994,0.00437498935053137
"ALB","spis","ghg",1505.8535010498,359.284927878994,4.19125152268277
"ALB","spis","nutrient",16.2114198938652,359.284927878994,0.0451213469754156
"ALB","spis","water",1052703.53854132,359.284927878994,2929.99638130065
"ALB","tnut","disturbance",60.5559868448181,13841.4022365212,0.00437498931177928
"ALB","tnut","ghg",59921.8270279765,13841.4022365212,4.32917315775059
"ALB","tnut","nutrient",631.271664621308,13841.4022365212,0.0456074936508722
"ALB","tnut","water",27928883.1107788,13841.4022365212,2017.77844712056
"ALB","vege","disturbance",279.037999624852,841226.742307901,0.000331703672257628
"ALB","vege","ghg",166938.855677456,841226.742307901,0.198446919577782
"ALB","vege","nutrient",1651.02508392744,841226.742307901,0.00196263979839473
"ALB","vege","water",117641279.221588,841226.742307901,139.844911371743
"ALB","whea","disturbance",652.89020263945,324457.649290186,0.00201225091800971
"ALB","whea","ghg",47429.438827008,324457.649290186,0.146180676987487
"ALB","whea","nutrient",169.317433326272,324457.649290186,0.000521847562221717
"ALB","whea","water",4142500.58147979,324457.649290186,12.7674616102974
"ALB","xfru","disturbance",353.32700248016,748417.076728523,0.000472099065436376
"ALB","xfru","ghg",19325.3563863635,748417.076728523,0.0258216400818089
"ALB","xfru","nutrient",203.877904932946,748417.076728523,0.000272412149952719
"ALB","xfru","water",155031907.515328,748417.076728523,207.146405842318
"ALB","xmil","disturbance",0.00148011872079223,0.301970387983114,0.00490153597734556
"ALB","xmil","ghg",0.0268240720033646,0.301970387983114,0.0888301405396894
"ALB","xmil","water",12.6550149917603,0.301970387983114,41.908132371138
"ALB","xoil","disturbance",209.087069828529,155181.020918678,0.00134737526915808
"ALB","xoil","ghg",9435.50038875639,155181.020918678,0.0608031854211157
"ALB","xoil","nutrient",13.1773400236853,155181.020918678,8.49159255795256e-05
"ALB","xoil","water",18300869.7034121,155181.020918678,117.932396597665
"ALB","xpul","disturbance",153.612544925883,30695.6157460495,0.0050043806319687
"ALB","xpul","ghg",41917.259506939,30695.6157460495,1.36557806345141
"ALB","xpul","nutrient",426.817625874985,30695.6157460495,0.0139048400073198
"ALB","xpul","water",2931502.54222679,30695.6157460495,95.5023208030638
"AND","bana","disturbance",0.00199477886781096,9.02285052032666,0.000221080784095572
"AND","bana","ghg",0.12824285030365,9.02285052032666,0.0142131192370687
"AND","bana","nutrient",0.00299691245891153,9.02285052032666,0.000332146969758625
"AND","bana","water",870.720947265625,9.02285052032666,96.5017590953177
"AND","freshwater-fish","disturbance",0.159924982115626,0.0297831361471322,5.36964882830264
"AND","freshwater-fish","ghg",0.039021797478199,0.0297831361471322,1.31019773355723
"AND","ocer","disturbance",0.000991128501482308,0.404201937482361,0.00245206271809511
"AND","ocer","ghg",0.0217160694301128,0.404201937482361,0.0537257925218642
"AND","ocer","nutrient",0.000331525166984648,0.404201937482361,0.000820196877455876
"AND","ocer","water",3.22667407989502,0.404201937482361,7.98282685133302
"AND","pota","disturbance",0.0040000001899898,2.09999990463257,0.00190476208173432
"AND","pota","ghg",0.213070079684258,2.09999990463257,0.101461947314487
"AND","pota","nutrient",0.00159648153930902,2.09999990463257,0.000760229338957209
"AND","pota","water",69.2999954223633,2.09999990463257,32.999999318804
"AND","vege","disturbance",0.0230000000447035,7.19999980926514,0.00319444453527714
"AND","vege","ghg",4.59243631362915,7.19999980926514,0.637838393789884
"AND","vege","nutrient",0.104864306747913,7.19999980926514,0.0145644874341485
"AND","vege","water",548.509094238281,7.19999980926514,76.1818206623347
"AND","xfru","disturbance",0.0780000016093254,95.8000030517578,0.000814196233033358
"AND","xfru","ghg",5.01456165313721,95.8000030517578,0.0523440656930668
"AND","xfru","nutrient",0.117185510694981,95.8000030517578,0.00122323076160727
"AND","xfru","water",27188.041015625,95.8000030517578,283.80000156092
"ARE","bana","disturbance",1.07618318148889,1310.47332740587,0.000821217157940355
"ARE","bana","ghg",14.0102999582887,1310.47332740587,0.0106910225986992
"ARE","bana","nutrient",0.325278352480382,1310.47332740587,0.000248214401375328
"ARE","bana","water",221579.101409912,1310.47332740587,169.083259289631
"ARE","benthic","disturbance",151.640589761722,4186.12421592668,0.0362245795728624
"ARE","benthic","ghg",41256.3259520978,4186.12421592668,9.85549492180199
"ARE","chickens","disturbance",228.462174768115,103091,0.00221612143415153
"ARE","chickens","ghg",124099.63030083,103091,1.2037872394373
"ARE","chickens","nutrient",2652.85344176719,103091,0.0257331235681795
"ARE","chickens","water",6238847.3316952,103091,60.5178660765266
"ARE","cows","disturbance",5.24080684110032,60978.02,8.59458349270823e-05
"ARE","cows","ghg",248973.295760563,60978.02,4.08300065762325
"ARE","cows","nutrient",4330.81298028384,60978.02,0.071022525498267
"ARE","cows","water",21989146.6370827,60978.02,360.607750744985
"ARE","demersal","disturbance",1616.86783531308,46354.0265071129,0.0348808497804388
"ARE","demersal","ghg",198578.609825134,46354.0265071129,4.28395599667406
"ARE","forage-fish","disturbance",807.716722319601,80485.2278651987,0.0100355896820273
"ARE","forage-fish","ghg",78093.2086788118,80485.2278651987,0.97028002218751
"ARE","goats","disturbance",11.8909907897031,108311,0.000109785624633723
"ARE","goats","ghg",387298.276139165,108311,3.57579817506223
"ARE","goats","nutrient",16176.6987053268,108311,0.149354162599614
